"Freq [GHz]","dB(S(1,1)) []"
0.389224,-2.5527447795364
0.390222,-2.69687867613452
0.39122,-2.83986804729264
0.392218,-2.98063784807858
0.393216,-3.11804718990058
0.394214,-3.25090223406118
0.395212,-3.3779734974476
0.39621,-3.49801756611437
0.397208,-3.60980285736572
0.398206,-3.7121386511414
0.399204,-3.80390616828903
0.400202,-3.88409006700657
0.4012,-3.95180843196867
0.402198,-4.00633921532331
0.403196,-4.04714120885641
0.404194,-4.0738680008823
0.405192,-4.08637397145345
0.40619,-4.08471212866636
0.407188,-4.06912437415029
0.408186,-4.04002548079441
0.409184,-3.99798255850719
0.410182,-3.94369200215313
0.41118,-3.8779558425172
0.412178,-3.80165909532461
0.413176,-3.71574920874455
0.414174,-3.62121815388794
0.415172,-3.51908719233116
0.41617,-3.41039397376099
0.417168,-3.29618141197908
0.418166,-3.17748776256189
0.419164,-3.05533744655808
0.420162,-2.93073237314542
0.42116,-2.804643743982
0.422158,-2.67800451561114
0.423156,-2.55170281638216
0.424154,-2.42657664798848
0.425152,-2.3034101577269
0.42615,-2.18293166923406
0.427148,-2.06581353560793
0.428146,-1.95267375616794
0.429144,-1.84407919622432
0.430142,-1.74055017878151
0.43114,-1.64256618051943
0.432138,-1.55057235803006
0.433136,-1.46498664697282
0.434134,-1.38620720816007
0.435132,-1.31462003258783
0.43613,-1.2506065553653
0.437128,-1.19455116122119
0.438126,-1.14684848807451
0.439124,-1.10791044744007
0.440122,-1.07817287921858
0.44112,-1.05810174190963
0.442118,-1.04819870547428
0.443116,-1.04900596039953
0.444114,-1.06110997959091
0.445112,-1.08514386514588
0.44611,-1.1217877743402
0.447108,-1.17176674175199
0.448106,-1.23584499007682
0.449104,-1.31481554357202
0.450102,-1.40948361941472
0.4511,-1.52064187203498
0.452098,-1.64903511142216
0.453096,-1.79531163417754
0.454094,-1.95995785399613
0.455092,-2.14321261114163
0.45609,-2.34495758671156
0.457088,-2.56458100180805
0.458086,-2.80081380992686
0.459084,-3.05154172354148
0.460082,-3.31360372567778
0.46108,-3.58259927812242
0.462078,-3.85274262768552
0.463076,-4.11682169777054
0.464074,-4.3663350984077
0.465072,-4.5918819409341
0.46607,-4.78384913818974
0.467068,-4.93336764905697
0.468066,-5.03340093041619
0.469064,-5.07972730074064
0.470062,-5.07154740029012
0.47106,-5.01153233085855
0.472058,-4.90530411823083
0.473056,-4.7605198342742
0.474054,-4.58582345495121
0.475052,-4.38990685283921
0.47605,-4.18082367900991
0.477048,-3.96559175759873
0.478046,-3.75004462826797
0.479044,-3.53886107641316
0.480042,-3.33570154104657
0.48104,-3.14339577969701
0.482038,-2.96414474596785
0.483036,-2.79971473802533
0.484034,-2.65161093094484
0.485032,-2.52121940382297
0.48603,-2.4099004045379
0.487028,-2.3189982981566
0.488026,-2.24970248547593
0.489024,-2.20265122281779
0.490022,-2.17714320674765
0.49102,-2.16989623639609
0.492018,-2.17363510810372
0.493016,-2.1765023244567
0.494014,-2.16388110414392
0.495012,-2.12329199267854
0.49601,-2.04998165345894
0.497008,-1.94883421875302
0.498006,-1.83107270252469
0.499004,-1.70887771038549
0.500002,-1.59169636665093
0.501,-1.48524877519409
0.501998,-1.39218292504924
0.502996,-1.31316789783249
0.503994,-1.2478123605308
0.504992,-1.19526732953978
0.50599,-1.15456806397801
0.506988,-1.12480628644456
0.507986,-1.10520525210835
0.508984,-1.0951440073192
0.509982,-1.0941573256199
0.51098,-1.10192535396177
0.511978,-1.11825986943739
0.512976,-1.14309016103442
0.513974,-1.17644948126153
0.514972,-1.21846189603221
0.51597,-1.2693287087579
0.516968,-1.32931317772139
0.517966,-1.39872184140683
0.518964,-1.47788034566796
0.519962,-1.56710121333246
0.52096,-1.66664054758636
0.521958,-1.77664032135668
0.522956,-1.89705288357217
0.523954,-2.02754496122631
0.524952,-2.16738028741496
0.52595,-2.31528375416795
0.526948,-2.46929645477292
0.527946,-2.62664064408267
0.528944,-2.78362602264871
0.529942,-2.93564128852562
0.53094,-3.07728189649854
0.531938,-3.20265761244786
0.532936,-3.30589282331924
0.533934,-3.38177663177842
0.534932,-3.42645188957014
0.53593,-3.43798313687928
0.536928,-3.41664744162155
0.537926,-3.3648622612099
0.538924,-3.28677481142109
0.539922,-3.18763543360124
0.54092,-3.07311912400356
0.541918,-2.94873689672694
0.542916,-2.81941768946978
0.543914,-2.68927722104398
0.544912,-2.56154572255061
0.54591,-2.43860725852264
0.546908,-2.32210332896431
0.547906,-2.21306331316395
0.548904,-2.11203671763413
0.549902,-2.01921305393884
0.5509,-1.86671807936997
0.551898,-1.6994841044068
0.552896,-1.57489744086755
0.553894,-1.50026596097869
0.554892,-1.46030907935084
0.55589,-1.4401397866011
0.556888,-1.43047193600398
0.557886,-1.42629022316265
0.558884,-1.42503764249805
0.559882,-1.4254600373952
0.56088,-1.42698098527832
0.561878,-1.42937924399581
0.562876,-1.4326238311004
0.563874,-1.43678954710505
0.564872,-1.44201379338894
0.56587,-1.44847496690937
0.566868,-1.45638241416502
0.567866,-1.46597278684791
0.568864,-1.47751011237784
0.569862,-1.49128817235153
0.57086,-1.50763445724965
0.571858,-1.52691532640956
0.572856,-1.54954219289944
0.573854,-1.57597864517891
0.574852,-1.60674844468208
0.57585,-1.64244431225261
0.576848,-1.68373733375202
0.577846,-1.73138666122768
0.578844,-1.7862489336259
0.579842,-1.84928644889358
0.58084,-1.9215725293776
0.581838,-2.00429165787718
0.582836,-2.09873072838714
0.583834,-2.20625605247941
0.584832,-2.32826851159176
0.58583,-2.46612646101352
0.586828,-2.62102291560606
0.587826,-2.79380089971213
0.588824,-2.98469022173478
0.589822,-3.19295335897144
0.59082,-3.41644255574584
0.591818,-3.65110131693041
0.592816,-3.89049719943717
0.593814,-4.12554740412995
0.594812,-4.34467148274101
0.59581,-4.53461943982121
0.596808,-4.6820956074697
0.597806,-4.77598292220284
0.598804,-4.80956775688989
0.599802,-4.78194877760149
0.6008,-4.69804507225959
0.601798,-4.56723447997007
0.602796,-4.40123740329043
0.603794,-4.21203349869161
0.604792,-4.01035218718294
0.60579,-3.80489015048464
0.606788,-3.60212990897692
0.607786,-3.40653288890382
0.608784,-3.22090252543751
0.609782,-3.04678044684474
0.61078,-2.88480335278356
0.611778,-2.73499288979558
0.612776,-2.59697594588248
0.613774,-2.47014420790826
0.614772,-2.35376533106957
0.61577,-2.24705769360567
0.616768,-2.14923881142026
0.617766,-2.05955526933676
0.618764,-1.97730001345665
0.619762,-1.90182121441267
0.62076,-1.83252566260686
0.621758,-1.76887873891336
0.622756,-1.71040234764039
0.623754,-1.6566717376583
0.624752,-1.60731181911896
0.62575,-1.56199336612358
0.626748,-1.52042934977085
0.627746,-1.4823715494552
0.628744,-1.44760752768941
0.629742,-1.4159580143554
0.63074,-1.38727472272686
0.631738,-1.36143860678489
0.632736,-1.33835856382457
0.633734,-1.31797058581422
0.634732,-1.30023736587913
0.63573,-1.2851483716076
0.636728,-1.27272040391655
0.637726,-1.26299866843926
0.638724,-1.25605839532535
0.639722,-1.25200705240131
0.64072,-1.2509872049942
0.641718,-1.25318008205546
0.642716,-1.25880991040477
0.643714,-1.26814907351154
0.644712,-1.281524132781
0.64571,-1.29932270923214
0.646708,-1.32200114846859
0.647706,-1.35009276169415
0.648704,-1.38421621985309
0.649702,-1.42508333221548
0.6507,-1.47350490132981
0.651698,-1.53039252628067
0.652696,-1.59675301426704
0.653694,-1.67367033014676
0.654692,-1.76226765673567
0.65569,-1.86363915006652
0.656688,-1.97873762963147
0.657686,-2.10820163348686
0.658684,-2.25210502874493
0.659682,-2.40961855896369
0.66068,-2.57859143021082
0.661678,-2.75509963222146
0.662676,-2.93307011968142
0.663674,-3.10416611465548
0.664672,-3.25816943862655
0.66567,-3.38404822279749
0.666668,-3.47168297029137
0.667666,-3.51386654122745
0.668664,-3.50789187859044
0.669662,-3.45607293149185
0.67066,-3.36499004423271
0.671658,-3.24383338880306
0.672656,-3.10253248678904
0.673654,-2.95025969142576
0.674652,-2.79456354465451
0.67565,-2.64108662315339
0.676648,-2.49367750073742
0.677646,-2.35469772892944
0.678644,-2.22538018524501
0.679642,-2.10615878112532
0.68064,-1.99693690427494
0.681638,-1.89728967926935
0.682636,-1.80660807089075
0.683634,-1.72419698510124
0.684632,-1.64933927924956
0.68563,-1.58133563550328
0.686628,-1.51952794127283
0.687626,-1.46331174402648
0.688624,-1.41214168863083
0.689622,-1.36553260355972
0.69062,-1.32305801100114
0.691618,-1.28434721476409
0.692616,-1.24908169710463
0.693614,-1.21699127405899
0.694612,-1.1878502759725
0.69561,-1.16147390495871
0.696608,-1.1377148523574
0.697606,-1.11646022172825
0.698604,-1.0976287859112
0.699602,-1.08116860274387
0.7006,-1.06705501789102
0.701598,-1.05528909125299
0.702596,-1.04589649315357
0.703594,-1.03892692655096
0.704592,-1.0344541413136
0.70559,-1.03257661633063
0.706588,-1.03341899565235
0.707586,-1.03713437718148
0.708584,-1.04390756813954
0.709582,-1.05395944218362
0.71058,-1.06755256014229
0.711578,-1.08499825108435
0.712576,-1.10666539349369
0.713574,-1.13299118738785
0.714572,-1.16449426527082
0.71557,-1.20179054784072
0.716568,-1.24561229910369
0.717566,-1.29683085557374
0.718564,-1.35648346054549
0.719562,-1.42580446581263
0.72056,-1.50626076554916
0.721558,-1.59959052788048
0.722556,-1.70784281110787
0.723554,-1.83341305768182
0.724552,-1.97906506519798
0.72555,-2.14792262351316
0.726548,-2.34340038086722
0.727546,-2.56901011855795
0.728544,-2.82785462206687
0.729542,-3.12105286173125
0.73054,-3.4423448513069
0.731538,-3.76848964698557
0.732536,-4.07830772185322
0.733534,-4.37506131525218
0.734532,-4.637776511132
0.73553,-4.82549342024711
0.736528,-4.90385721532721
0.737526,-4.85784417290805
0.738524,-4.69611310987436
0.739522,-4.44601278651012
0.74052,-4.14248636539762
0.741518,-3.81778112171458
0.742516,-3.49605158237344
0.743514,-3.19255204642007
0.744512,-2.91525871248671
0.74551,-2.66710780722191
0.746508,-2.44794694116978
0.747506,-2.25594514680496
0.748504,-2.08850483692783
0.749502,-1.94280454753399
